MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2024-08-01,2022-10-01,Chicago,IL,60651,9,false
2024-08-01,2024-08-01,Chicago,IL,60643,39,false
2024-08-01,2024-08-01,Chicago,IL,60643,39,false
2024-08-01,2023-03-01,Chicago,IL,60618,313,false
2024-08-01,2024-05-01,Chicago,IL,60640,177,false
2024-08-01,2022-12-01,Calument City,IL,60409,460,false
2024-08-01,2024-03-01,,IL,,2,false
2024-08-01,2023-04-01,Chicago,IL,60643,171,false
2024-08-01,2024-02-01,Lyons,IL,60534,14,false
2024-08-01,2023-09-01,Chicago,IL,60640,169,false
2024-08-01,2024-06-01,Glendale Heights,IL,60139,8,false
2024-08-01,2024-07-01,Chicago,IL,60639,269,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-07-01,,WI,,2,false
2024-08-01,2024-05-01,Brooklyn,NY,11233,0,false
2024-08-01,2024-03-01,Sheridan,IL,60551,3,false
2024-08-01,2024-06-01,Ringgold,GA,30736,0,false
2024-08-01,2024-06-01,Chicago,IL,60628,68,false
2024-08-01,2024-02-01,Melrose Park,IL,60160,85,true
2024-08-01,2023-07-01,Chicago,IL,60632,57,false
2024-08-01,2020-02-01,Chicago,IL,60623,0,true
2024-08-01,2024-04-01,Prospect Hts,IL,60070,0,false
2024-08-01,2024-08-01,La Salle,TX,77969,68,false
2024-08-01,2023-10-01,Chicago,IL,60631,55,true
2024-08-01,2021-04-01,Chicago,IL,60613,0,false
2024-08-01,2024-06-01,Evanston,IL,60201,210,false
2024-08-01,2023-12-01,Chicago Heights,IL,60411,0,false
2024-08-01,2024-08-01,Chicago,IL,60660,73,false
2024-08-01,2017-06-01,Chicago,IL,60659,108,true
2024-08-01,2023-07-01,Glenview,IL,60025,126,true
2024-08-01,2024-07-01,Chicago,IL,60629,88,false
2024-08-01,2024-06-01,Joliet,IL,60432,24,false
2024-08-01,2024-06-01,Joliet,IL,60432,24,false
2024-08-01,2024-08-01,Westmont,IL,60559,1,false
2024-08-01,2024-05-01,Chicago,IL,60618,395,true
2024-08-01,2023-03-01,Elmwood Park,IL,60707,260,true
2024-08-01,2024-08-01,Chicago,IL,60618,130,false
2024-08-01,2017-09-01,Chicago,IL,60616,88,false
2024-08-01,2024-07-01,Des Plaines,IL,60016,3,false
2024-08-01,2024-07-01,Des Plaines,IL,60016,3,false
2024-08-01,2021-08-01,Saint John,IN,46373,47,true
2024-08-01,2018-07-01,Evergreen Park,IL,60805,10,false
2024-08-01,2024-07-01,Bensenville,IL,60106,276,false
2024-08-01,2024-01-01,Chicago,IL,60634,110,true
2024-08-01,2015-08-01,Chicago,IL,60659,0,true
2024-08-01,2021-10-01,Chicago0,IL,60643,1,false
2024-08-01,2024-03-01,Chicago,IL,60631,14,false
2024-08-01,2023-07-01,Calumet City,IL,60409,84,false
2024-08-01,2024-05-01,Harvey,IL,60426,97,false
2024-08-01,2023-11-01,Rolling Meadows,IL,60008,279,true
2024-08-01,2024-02-01,Renton,WA,98055,33,false
2024-08-01,2024-06-01,Hickory Hills,IL,60457,17,false
2024-08-01,2019-03-01,Chicago,IL,60630,0,false
2024-08-01,2023-07-01,Elk Grove Village,IL,60007,28,false
2024-08-01,2024-04-01,Oak Lawn,IL,60453,280,true
2024-08-01,2016-01-01,Chicago,IL,60625,285,true
2024-08-01,2024-02-01,Saint Charles,IL,60174,0,true
2024-08-01,2023-12-01,Tampa,FL,33614,13,true
2024-08-01,2022-03-01,Chicago,IL,60647,0,false
2024-08-01,2020-01-01,Chicago,IL,60625,393,false
2024-08-01,2023-08-01,Aurora,IL,60506,0,true
2024-08-01,2023-02-01,Arlington Heights,IL,60004,9,true
2024-08-01,2022-12-01,Chicago,IL,60659,474,true
2024-08-01,2023-04-01,Chicago,IL,60630,58,false
2024-08-01,2023-10-01,Addison,IL,60101,240,false
2024-08-01,2024-07-01,Jackson Hts,NY,11372,107,false
2024-08-01,2024-02-01,Glendale Heights,IL,60139,180,false
2024-08-01,2020-07-01,Orland Park,IL,60467,575,true
2024-08-01,2018-11-01,Chicago,IL,60608,65,false
2024-08-01,2019-03-01,Chicago,IL,60659,128,true
2024-08-01,2022-09-01,Wilmette,IL,60091,283,false
2024-08-01,2023-11-01,Cicero,IL,60804,268,false
2024-08-01,2023-04-01,Zion,IL,60099,0,true
2024-08-01,2024-06-01,Chicago,IL,60615,187,false
2024-08-01,2024-07-01,Temecula,CA,92592,173,false
2024-08-01,2024-06-01,Burbank,IL,60459,38,false
2024-08-01,2024-06-01,Skokie,IL,60077,12,false
2024-08-01,2023-08-01,Chicago,IL,60644,30,false
2024-08-01,2024-05-01,Calumet City,IL,60409,212,true
2024-08-01,2014-08-01,Chicago,IL,60640,44,false
2024-08-01,2024-03-01,Chicago,IL,60628,92,false
2024-08-01,2024-02-01,Chicago,IL,60641,115,false
2024-08-01,2018-10-01,Chicago,IL,60634,21,false
2024-08-01,2024-05-01,,IL,,112,false
2024-08-01,2024-05-01,,IL,,112,false
2024-08-01,2023-09-01,Mount Prospect,IL,60056,61,false
2024-08-01,2022-10-01,Chicago,IL,60630,386,true
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2024-02-01,Chicago,IL,60606,0,false
2024-08-01,2018-02-01,Cicero,IL,60804,67,false
2024-08-01,2023-12-01,Palos Hills,IL,60465,0,false
2024-08-01,2023-12-01,Palos Hills,IL,60465,0,false
2024-08-01,2023-12-01,Palos Hills,IL,60465,0,false
2024-08-01,2022-08-01,Chicago,IL,60649,261,false
2024-08-01,2024-07-01,Royal Palm Beach,FL,33411,0,false
2024-08-01,2024-03-01,Chicago,IL,60565,100,false
2024-08-01,2023-11-01,Chicago,IL,60617,273,false
2024-08-01,2024-03-01,Northlake,IL,77573,34,false
2024-08-01,2023-06-01,Coal City,IL,60416,68,false
2024-08-01,2024-05-01,Chicago,IL,60624,77,false
2024-08-01,2023-09-01,Elk Grove Village,IL,60007,20,true
2024-08-01,2024-03-01,Hobart,IN,46342,78,false
2024-08-01,2024-05-01,Elgin,IL,60120,58,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2023-12-01,,IL,,0,false
2024-08-01,2017-04-01,South Holland,IL,60473,21,true
2024-08-01,2024-02-01,Glenview,IL,60025,6,false
2024-08-01,2023-03-01,Chicago,IL,60643,41,true
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-03-01,Aurora,IL,60504,0,false
2024-08-01,2024-05-01,Bartlett,IL,60103,250,false
2024-08-01,2022-09-01,,OR,,0,false
2024-08-01,2024-06-01,Chicago,IL,60616,378,false
2024-08-01,2024-07-01,,IL,,427,false
2024-08-01,2024-08-01,Naperville,IL,60563,78,false
2024-08-01,2023-02-01,Arlington Hts,IL,60005,0,true
2024-08-01,2024-04-01,Oak Forest,IL,60452,83,false
2024-08-01,2020-02-01,Naperville,IL,60563,0,true
2024-08-01,2023-10-01,Chicago,IL,60616,462,false
2024-08-01,2022-10-01,Rockford,IL,61107,166,false
2024-08-01,2024-07-01,Chicago,IL,60659,377,false
2024-08-01,2023-12-01,North Aurora,IL,60542,0,false
2024-08-01,2023-12-01,Chicago,IL,60626,91,false
2024-08-01,2024-07-01,Midlothian,IL,60445,1,false
2024-08-01,2024-03-01,Chicago,IL,60634,288,true
2024-08-01,2024-07-01,Lake Zurich,IL,60047,57,false
2024-08-01,2024-06-01,Chicago,IL,60613,3,false
2024-08-01,2022-06-01,Chicago,IL,60637,417,true
2024-08-01,2016-07-01,Chicago,IL,60608,218,true
2024-08-01,2019-05-01,Chicago,IL,60640,94,true
2024-08-01,2018-10-01,Chicago,IL,60625,11,true
2024-08-01,2024-06-01,Chicago,IL,60625,294,true
2024-08-01,2024-07-01,Wilmette,IL,60091,51,false
2024-08-01,2024-06-01,Palos Hills,IL,60435,178,false
2024-08-01,2023-06-01,Niles,IL,60714,27,false
2024-08-01,2024-05-01,Van Buren Township,MI,48111,207,false
2024-08-01,2024-04-01,Arlington Heights,IL,60004,374,false
2024-08-01,2024-07-01,Rockford,IL,61102,60,false
2024-08-01,2023-05-01,Chicago,IL,60653,40,false
2024-08-01,2021-03-01,Skokie,IL,60077,34,true
2024-08-01,2023-12-01,Mokena,IL,60448,136,true
2024-08-01,2024-07-01,Chicago,IL,60653,616,false
2024-08-01,2018-08-01,Arlington Hts,IL,60005,180,false
2024-08-01,2023-05-01,Schaumburg,IL,60173,225,false
2024-08-01,2022-09-01,North Chicago,IL,60064,12,false
2024-08-01,2024-07-01,Chicago,IL,60639,211,false
2024-08-01,2021-12-01,Miami,FL,33186,0,false
2024-08-01,2024-07-01,Gary,IN,46409,14,false
2024-08-01,2024-05-01,Los Angeles,CA,90064,0,false
2024-08-01,2024-05-01,Los Angeles,CA,90064,0,false
2024-08-01,2015-10-01,Stickney,IL,60402,488,false
2024-08-01,2023-05-01,Westchester,IL,60154,8,false
2024-08-01,2024-04-01,Skokie,IL,60076,781,true
2024-08-01,2024-07-01,Chicago,IL,60613,142,false
2024-08-01,2017-12-01,Chicago,IL,60660,84,true
2024-08-01,2023-10-01,Griffith,IN,46319,17,false
2024-08-01,2018-11-01,Skokie,IL,60076,70,false
2024-08-01,2018-09-01,Chicago,IL,60628,0,false
2024-08-01,2023-05-01,Lynwood,IL,60411,17,false
2024-08-01,2019-01-01,Chicago,IL,60649,0,false
2024-08-01,2023-06-01,Des Plaines,IL,60016,473,true
2024-08-01,2020-10-01,Chicago,IL,60656,0,false
2024-08-01,2024-01-01,Chicago,IL,60453,294,true
2024-08-01,2023-08-01,Chicago,IL,60607,0,false
2024-08-01,2024-07-01,Chicago,IL,60622,37,false
2024-08-01,2019-05-01,Chicago,IL,60625,328,true
2024-08-01,2023-10-01,Niles,IL,60714,124,true
2024-08-01,2024-08-01,Westchester,IL,60154,0,false
2024-08-01,2024-08-01,Westchester,IL,60154,0,false
2024-08-01,2024-08-01,Westchester,IL,60154,0,false
2024-08-01,2024-08-01,Westchester,IL,60154,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2024-02-01,Plainfield,IL,60586,0,false
2024-08-01,2017-03-01,Frankfort,IL,60423,103,false
2024-08-01,2022-06-01,Chicago,IL,60624,223,true
2024-08-01,2024-01-01,Chicago,IL,60649,143,true
2024-08-01,2024-03-01,,TX,,1,false
2024-08-01,2017-01-01,Cicero,IL,60804,0,false
2024-08-01,2024-08-01,Chicago,IL,60640,25,false
2024-08-01,2024-06-01,Lake Bluff,IL,60044,51,false
2024-08-01,2024-08-01,Palm Harbor,FL,34684,31,false
2024-08-01,2019-02-01,Chicago,IL,60645,190,true
2024-08-01,2014-07-01,Chicago,IL,60606,76,false
2024-08-01,2024-04-01,Bloomington,IL,61704,4,false
2024-08-01,2017-06-01,,IN,,227,true
2024-08-01,2021-04-01,Chicago,IL,60613,616,true
2024-08-01,2017-05-01,Schaumburg,IL,60194,5,true
2024-08-01,2019-08-01,Westmont,IL,60559,235,true
2024-08-01,2018-05-01,Chicago,IL,60616,28,false
2024-08-01,2023-08-01,Elgin,IL,60123,0,false
2024-08-01,2017-02-01,Naperville,IL,60563,53,false
2024-08-01,2023-05-01,Wheaton,IL,60189,20,false
2024-08-01,2024-08-01,Downers Grove,IL,60516,0,false
2024-08-01,2024-08-01,Downers Grove,IL,60516,0,false
2024-08-01,2024-08-01,Downers Grove,IL,60516,0,false
2024-08-01,2024-07-01,Chicago,IL,60643,145,false
2024-08-01,2023-02-01,Fox Lake,IL,60020,0,true
2024-08-01,2024-03-01,Chicago,IL,60610,0,false
2024-08-01,2024-03-01,Chicago,IL,60610,0,false
2024-08-01,2022-10-01,Bellwood,IL,60104,0,false
2024-08-01,2022-10-01,Bellwood,IL,60104,0,false
2024-08-01,2024-03-01,Chicago,IL,60638,88,false
2024-08-01,2020-10-01,,TX,,157,true
2024-08-01,2023-07-01,Evanston,IL,60202,86,true
2024-08-01,2020-03-01,Lombard,IL,60148,0,true
2024-08-01,2024-03-01,Chicago,IL,60656,108,false
2024-08-01,2018-11-01,,IN,,73,false
2024-08-01,2024-06-01,Lombard,IL,60148,140,false
2024-08-01,2022-08-01,Chicago,IL,60623,0,true
2024-08-01,2023-10-01,Niles,IL,60714,0,false
2024-08-01,2024-06-01,Romeoville,IL,60446,248,true
2024-08-01,2023-02-01,Chicago,IL,60615,0,false
2024-08-01,2019-08-01,Chicago,IL,60639,236,true
2024-08-01,2024-06-01,Merrillville,IN,46410,116,false
2024-08-01,2018-06-01,South Holland,IL,60473,99,false
2024-08-01,2024-07-01,Des Plaines,IL,60016,579,false
2024-08-01,2016-08-01,Chicago,IL,60625,176,true
2024-08-01,2024-04-01,Glendale Hts,IL,60139,0,true
2024-08-01,2023-08-01,Milwaukee,WI,53219,0,false
2024-08-01,2024-05-01,Chicago,IL,60630,113,false
2024-08-01,2015-07-01,Streamwood,IL,60107,0,false
2024-08-01,2020-12-01,Lagrange Park,IL,60526,26,false
2024-08-01,2021-03-01,Chicago,IL,60625,28,true
2024-08-01,2023-06-01,Chicago,IL,60706,10,true
2024-08-01,2024-06-01,,IL,,220,false
2024-08-01,2022-02-01,Chicago,IL,60618,0,true
2024-08-01,2019-10-01,Chicago,IL,60623,31,false
2024-08-01,2023-07-01,Kent,WA,98042,0,false
2024-08-01,2024-07-01,,FL,,4,false
2024-08-01,2017-10-01,Arlington Hts,IL,60004,105,false
2024-08-01,2023-06-01,Chicago,IL,60626,273,true
2024-08-01,2023-12-01,Gulfport,MS,39507,0,false
2024-08-01,2022-12-01,Chicago,IL,60645,509,false
2024-08-01,2019-05-01,Hoffman Estates,IL,60169,22,true
2024-08-01,2015-09-01,,IL,,0,true
2024-08-01,2024-05-01,Glenview,IL,60026,58,false
2024-08-01,2024-08-01,Chicago,IL,60429,0,false
2024-08-01,2019-06-01,Chicago,IL,60626,0,false
2024-08-01,2024-08-01,Channahon,IL,60410,8,false
2024-08-01,2024-04-01,Sugar Land,TX,77478,21,false
2024-08-01,2024-04-01,Chicago,IL,60645,534,false
2024-08-01,2024-05-01,Sun Prairie,WI,53590,88,false
2024-08-01,2024-02-01,Joliet,IL,60431,0,false
2024-08-01,2014-07-01,Chicago,IL,60659,82,false
2024-08-01,2024-06-01,Chicago,IL,60645,5,false
2024-08-01,2024-06-01,Chicago,IL,60645,5,false
2024-08-01,2018-08-01,Glenwood,IL,60425,28,true
2024-08-01,2023-10-01,Cape May,NJ,08204,200,false
2024-08-01,2024-08-01,Calumet City,IL,60409,13,false
2024-08-01,2023-07-01,Elgin,IL,60124,354,false
2024-08-01,2024-06-01,Glenwood,IL,60425,713,false
2024-08-01,2017-03-01,Calumet Park,IL,60827,105,true
2024-08-01,2024-05-01,Crystal Lake,IL,60014,2,false
2024-08-01,2023-03-01,Rolling Meadows,IL,60008,165,false
2024-08-01,2017-06-01,Oak Lawn,IL,60453,2,false
2024-08-01,2024-05-01,Chicago,IL,60645,1,false
2024-08-01,2024-03-01,Chicago,IL,60639,112,false
2024-08-01,2020-09-01,Chicago,IL,60642,0,true
2024-08-01,2024-03-01,South Bend,IN,46613,30,false
2024-08-01,2024-06-01,Chicago,IL,60633,0,false
2024-08-01,2024-04-01,Chicago,IL,60652,167,false
2024-08-01,2023-06-01,Des Plaines,IL,60018,0,false
2024-08-01,2017-01-01,Niles,IL,60714,0,false
2024-08-01,2017-01-01,Niles,IL,60714,0,false
2024-08-01,2024-06-01,Chicago,IL,60656,414,true
2024-08-01,2024-08-01,Chicago,IL,60628,163,false
2024-08-01,2024-05-01,"Country Club Hills, Il",IL,60478,0,false
2024-08-01,2024-01-01,Plainfield,IL,60586,3,false
2024-08-01,2024-08-01,Grayslake,IL,60030,17,false
2024-08-01,2018-06-01,Shorewood,IL,60404,0,false
2024-08-01,2024-02-01,Chicago,IL,60659,189,true
2024-08-01,2024-03-01,Bridgeview,IL,60455,5,false
2024-08-01,2016-06-01,Bridgeview,IL,60455,30,true
2024-08-01,2024-01-01,Dekalb,IL,60115,0,false
2024-08-01,2024-01-01,Dekalb,IL,60115,0,false
2024-08-01,2024-01-01,Dekalb,IL,60115,0,false
2024-08-01,2018-09-01,Chicago,IL,60608,130,true
2024-08-01,2021-12-01,Chicago,IL,60645,91,true
2024-08-01,2018-08-01,Chicago,IL,60647,5,true
2024-08-01,2024-01-01,Chicago,IL,60609,64,false
2024-08-01,2024-06-01,Hoffman Estates,IL,60195,0,false
2024-08-01,2024-05-01,Chicago,IL,60637,303,false
2024-08-01,2018-01-01,Chicago,IL,60640,15,false
2024-08-01,2023-03-01,Chicago,IL,60637,79,true
2024-08-01,2018-10-01,Chicago,IL,60626,5,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2024-07-01,Plainfield,IL,60544,0,false
2024-08-01,2018-05-01,South Holland,IL,60473,1,true
2024-08-01,2021-04-01,West Allis,WI,53227,0,true
2024-08-01,2022-08-01,Justice,IL,60458,82,false
2024-08-01,2024-04-01,Chicago,IL,60626,37,true
2024-08-01,2024-05-01,Country Club Hills,IL,60478,82,false
2024-08-01,2023-08-01,Joliet,IL,60431,0,true
2024-08-01,2023-06-01,Cicero,IL,60804,181,true
2024-08-01,2019-10-01,Chicago,IL,60659,528,true
2024-08-01,2017-03-01,Berkeley,IL,60163,0,false
2024-08-01,2021-02-01,Woodridge,IL,60517,0,true
2024-08-01,2024-08-01,South Bend,IN,46637,0,false
2024-08-01,2024-08-01,Marengo,IL,60152,6,false
2024-08-01,2024-07-01,Crete,IL,60417,314,false
2024-08-01,2017-07-01,Blue Island,IL,60406,58,true
2024-08-01,2017-01-01,,IN,,141,false
2024-08-01,2024-02-01,Lake Station,IN,46405,0,false
2024-08-01,2021-11-01,Chicago,IL,60651,50,true
2024-08-01,2019-10-01,Chicago,IL,60625,365,false
2024-08-01,2023-01-01,Chicago,IL,60639,67,false
2024-08-01,2024-08-01,Calumet Park,IL,60827,0,false
2024-08-01,2024-08-01,Calumet Park,IL,60827,0,false
2024-08-01,2019-05-01,Des Plains,IL,60016,4,false
2024-08-01,2023-11-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-11-01,Hanover Park,IL,60133,0,false
2024-08-01,2024-07-01,Burr Ridge,IL,60527,40,false
2024-08-01,2024-08-01,Chicago,IL,60641,321,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2023-09-01,Chicago,IL,60652,0,false
2024-08-01,2020-01-01,Chicago,IL,60606,637,true
2024-08-01,2022-09-01,Chicago,IL,60618,29,false
2024-08-01,2024-08-01,Aurora,IL,60505,68,false
2024-08-01,2023-10-01,Elmwood Park,IL,60707,12,false
2024-08-01,2024-03-01,Spring,TX,77388,649,false
2024-08-01,2024-02-01,Lansing,IL,60438,0,false
2024-08-01,2024-02-01,Lansing,IL,60438,0,false
2024-08-01,2024-02-01,Lansing,IL,60438,0,false
2024-08-01,2024-02-01,Lansing,IL,60438,0,false
2024-08-01,2019-02-01,Chicago,IL,60634,103,false
2024-08-01,2019-04-01,Waukegan,IL,60087,1,false
2024-08-01,2024-06-01,Medinah,IL,60157,0,false
2024-08-01,2024-05-01,,FL,,0,false
2024-08-01,2024-05-01,,FL,,0,false
2024-08-01,2018-04-01,Chicago,IL,60625,0,true
2024-08-01,2018-08-01,Chicago,IL,60649,218,true
2024-08-01,2020-01-01,Aurora,IL,60505,0,false
2024-08-01,2024-05-01,Chicago,IL,60639,1,false
2024-08-01,2016-08-01,Calumet City,IL,60409,0,false
2024-08-01,2017-02-01,Chicago,IL,60657,29,true
2024-08-01,2024-06-01,Chicago,IL,60620,161,true
2024-08-01,2024-02-01,Des Plaines,IL,60016,116,true
2024-08-01,2024-04-01,Niles,IL,60714,105,false
2024-08-01,2017-10-01,Bolingbrook,IL,60440,0,false
2024-08-01,2024-07-01,Chicago,IL,60638,278,false
2024-08-01,2017-02-01,Chicago,IL,60649,4,false
2024-08-01,2018-03-01,Nortbrook,IL,60062,0,false
2024-08-01,2024-05-01,Wheeling,IL,60090,100,false
2024-08-01,2016-02-01,Chicago,IL,60634,89,true
2024-08-01,2015-07-01,Chicago,IL,60415,91,true
2024-08-01,2017-11-01,Glenview,IL,60025,0,true
2024-08-01,2023-08-01,,CA,,423,true
2024-08-01,2023-09-01,Joliet,IL,60433,26,true
2024-08-01,2017-05-01,Chicago,IL,60619,0,false
2024-08-01,2024-07-01,Chicago,IL,60632,10,false
2024-08-01,2024-04-01,Portland,OR,97266,0,false
2024-08-01,2024-01-01,Chicago,IL,60621,303,false
2024-08-01,2024-03-01,Bellwood,IL,60104,11,false
2024-08-01,2017-01-01,Hoffman Estates,IL,60169,0,true
2024-08-01,2024-04-01,Mishawaka,IN,46545,0,false
2024-08-01,2024-05-01,Chicago,IL,60640,19,false
2024-08-01,2024-05-01,Chicago,IL,60619,184,false
2024-08-01,2022-08-01,Chicago,IL,60637,290,false
2024-08-01,2024-03-01,Renton,WA,98059,0,false
2024-08-01,2018-06-01,Lisle,IL,60532,80,false
2024-08-01,2018-04-01,,OH,,0,false
2024-08-01,2024-05-01,,WI,,352,false
2024-08-01,2018-02-01,Chicago,IL,60620,11,true
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2024-08-01,Hoffman Estates,IL,60169,0,false
2024-08-01,2015-06-01,Chicago,IL,60645,166,false
2024-08-01,2024-05-01,Calumet City,IL,60409,233,false
2024-08-01,2018-12-01,Chicago Hts,IL,60411,7,false
2024-08-01,2023-05-01,Chicago,IL,60616,427,false
2024-08-01,2016-05-01,Bourbonnais,IL,60914,93,true
2024-08-01,2022-04-01,Berwyn,IL,60402,0,false
2024-08-01,2022-11-01,Skokie,IL,60077,77,false
2024-08-01,2023-11-01,Joliet,IL,60435,0,false
2024-08-01,2023-11-01,Joliet,IL,60435,0,false
2024-08-01,2023-11-01,Joliet,IL,60435,0,false
2024-08-01,2023-05-01,Des Plaines,IL,60016,179,true
2024-08-01,2018-11-01,Bolingbrook,IL,60565,0,true
2024-08-01,2022-05-01,Chicago,IL,60659,80,false
2024-08-01,2024-03-01,Chicago,IL,60620,83,false
2024-08-01,2024-02-01,Mchenry,IL,60050,15,true
2024-08-01,2024-03-01,Oak Lawn,IL,60453,1,false
2024-08-01,2015-02-01,Chicago,IL,60617,116,true
2024-08-01,2021-10-01,Chicago,IL,60630,154,false
2024-08-01,2023-05-01,Chicago,IL,60659,418,false
2024-08-01,2016-11-01,Chicago,IL,60651,117,true
2024-08-01,2024-03-01,Palatine,IL,60074,5,false
2024-08-01,2024-07-01,Steger,IL,60475,5,false
2024-08-01,2018-06-01,Chicago,IL,60632,64,true
2024-08-01,2024-03-01,Willowbrook,IL,60527,0,true
2024-08-01,2017-11-01,Milwuakee,WI,53219,0,true
2024-08-01,2021-09-01,Crete,IL,60417,0,true
2024-08-01,2020-08-01,Chicago,IL,60626,0,true
2024-08-01,2023-10-01,Seattle,WA,98105,453,true
2024-08-01,2023-06-01,Chicago,IL,60623,261,false
2024-08-01,2024-04-01,East Wareham,MA,02538,196,true
2024-08-01,2016-02-01,Chicago,IL,60645,384,true
2024-08-01,2024-06-01,Chicago,IL,60645,218,false
2024-08-01,2024-07-01,Skokie,IL,60076,71,false
2024-08-01,2024-07-01,Stone Park,IL,60165,13,false
2024-08-01,2017-07-01,,PA,,1,false
2024-08-01,2021-10-01,Burbank,IL,60459,207,true
2024-08-01,2017-06-01,Chicago,IL,60633,133,false
2024-08-01,2023-10-01,Bartlett,IL,60103,0,false
2024-08-01,2023-10-01,Bartlett,IL,60103,0,false
2024-08-01,2023-10-01,Bartlett,IL,60103,0,false
2024-08-01,2023-12-01,Chicago,IL,60614,349,false
